R,G,B,H,S,V,Texture,label
108.17059326171875,94.50396728515625,64.8472900390625,81.0023193359375,62.24176025390625,110.8880615234375,53.99372746822434,ripe
130.98138427734375,135.1326904296875,119.49853515625,70.86376953125,76.7091064453125,148.603759765625,72.98411892384958,ripe
166.42205810546875,165.4874267578125,146.6854248046875,83.3446044921875,72.58856201171875,178.42010498046875,50.22382171198735,ripe
158.26263427734375,159.84881591796875,135.3599853515625,72.84808349609375,84.11175537109375,173.03582763671875,57.77805354182318,ripe
98.11669921875,85.8912353515625,59.36700439453125,56.6038818359375,65.7344970703125,102.6292724609375,67.64965735567147,ripe
131.60748291015625,131.799072265625,106.31890869140625,64.9552001953125,71.66668701171875,140.14862060546875,83.57257248687233,ripe
148.7818603515625,149.4405517578125,123.545654296875,74.75439453125,76.56695556640625,158.87603759765625,72.98061939938515,ripe
161.40545654296875,166.29144287109375,155.97576904296875,83.1612548828125,74.3280029296875,182.87518310546875,49.42388465464142,ripe
130.47930908203125,132.9500732421875,120.57891845703125,68.05792236328125,70.86541748046875,146.22821044921875,73.54314785781406,ripe
125.50494384765625,119.51495361328125,110.26763916015625,53.10076904296875,81.2955322265625,142.42230224609375,46.77160721211114,ripe
97.63616943359375,85.398681640625,64.17376708984375,86.734619140625,47.13580322265625,99.2958984375,51.56189241955237,ripe
151.88470458984375,148.257080078125,123.8173828125,62.45001220703125,95.67315673828125,171.30816650390625,48.96660582834767,ripe
168.0994873046875,168.3094482421875,139.807373046875,77.88922119140625,88.001708984375,182.13958740234375,52.10584652768013,ripe
169.19952392578125,170.6146240234375,135.5267333984375,76.55279541015625,83.0775146484375,179.42584228515625,51.641077619890474,ripe
122.31671142578125,104.82293701171875,62.6854248046875,66.44158935546875,73.2418212890625,123.55340576171875,62.79733228045032,ripe
167.16455078125,171.48004150390625,160.87579345703125,88.099853515625,66.2183837890625,185.39044189453125,45.195197423683844,ripe
165.12188720703125,165.81488037109375,133.9287109375,78.0924072265625,88.433837890625,177.873046875,52.722356881225224,ripe
101.7318115234375,88.736083984375,66.1446533203125,92.1317138671875,59.8048095703125,105.3226318359375,54.40843732514699,ripe
171.74249267578125,174.6419677734375,139.12890625,78.13916015625,86.21026611328125,183.2984619140625,56.26828147853135,ripe
130.06842041015625,133.04718017578125,112.57440185546875,68.5224609375,74.8726806640625,143.85150146484375,76.07984515869984,ripe
178.5107421875,180.35992431640625,157.084716796875,85.696533203125,69.63677978515625,191.323974609375,49.471011964054995,ripe
164.37225341796875,164.620849609375,150.52301025390625,85.01788330078125,67.91845703125,177.703857421875,51.981695083097435,ripe
161.45123291015625,166.05291748046875,157.2630615234375,86.3319091796875,70.345947265625,182.144775390625,46.213584527408855,ripe
159.2548828125,162.69049072265625,149.36444091796875,82.6552734375,73.42498779296875,177.210205078125,48.66911688654459,ripe
166.9674072265625,167.66424560546875,135.70050048828125,80.13446044921875,85.67913818359375,178.279052734375,52.522095142137886,ripe
164.9398193359375,170.83062744140625,160.06353759765625,85.61669921875,76.48931884765625,188.49273681640625,45.45103854802135,ripe
169.19512939453125,172.79742431640625,160.79559326171875,87.18084716796875,66.9364013671875,187.3101806640625,47.37560992950816,ripe
140.27587890625,131.21112060546875,103.87884521484375,65.13116455078125,104.4737548828125,156.5120849609375,55.25171393675624,ripe
170.81878662109375,176.71978759765625,161.369384765625,85.04833984375,77.43670654296875,193.76483154296875,45.09308836613042,ripe
138.409912109375,105.5242919921875,123.1005859375,131.15924072265625,82.457275390625,139.85064697265625,40.051464303036006,ripe
142.39483642578125,145.64495849609375,129.47100830078125,75.8577880859375,60.3985595703125,154.2802734375,72.54028015566095,ripe
173.4085693359375,173.5697021484375,138.7386474609375,80.6380615234375,87.85107421875,184.470947265625,54.84492638010993,ripe
112.47998046875,113.82366943359375,93.51507568359375,58.7301025390625,64.76641845703125,121.64129638671875,82.53159428039446,ripe
177.063232421875,181.0599365234375,174.40325927734375,90.2955322265625,55.55938720703125,194.89727783203125,45.74499955452286,ripe
128.73162841796875,132.02020263671875,107.5445556640625,62.77850341796875,72.75897216796875,139.01409912109375,84.11012221892302,ripe
128.74127197265625,130.3262939453125,107.27972412109375,66.32586669921875,72.21319580078125,139.340576171875,77.09441440621171,ripe
163.66412353515625,166.8201904296875,149.76898193359375,88.07379150390625,70.72149658203125,179.4954833984375,45.89812247395004,ripe
156.21484375,150.54632568359375,107.1375732421875,62.03485107421875,108.25213623046875,162.24920654296875,58.514993773836515,ripe
116.37774658203125,79.78253173828125,105.4832763671875,123.72265625,113.33544921875,120.16741943359375,48.258945818407675,ripe
167.4373779296875,168.55792236328125,122.8485107421875,71.86773681640625,105.24481201171875,180.14349365234375,52.59859173431863,ripe
178.9095458984375,174.81549072265625,161.296630859375,85.11871337890625,47.51873779296875,185.1142578125,51.66824104178162,ripe
108.89459228515625,100.55859375,78.25140380859375,88.191162109375,56.41680908203125,113.9114990234375,49.7051387481391,ripe
88.6259765625,77.7244873046875,53.90283203125,66.72760009765625,51.8238525390625,90.9010009765625,58.789648150346416,ripe
213.88671875,215.28692626953125,203.207275390625,88.42218017578125,34.51611328125,222.8836669921875,31.89578886130097,ripe
150.48529052734375,154.41180419921875,140.11114501953125,82.4395751953125,61.68695068359375,163.8369140625,65.40122239892433,ripe
173.79705810546875,179.3677978515625,170.27398681640625,85.62548828125,67.538330078125,196.026611328125,47.597409366128616,ripe
164.59393310546875,166.9801025390625,160.40179443359375,91.573486328125,59.65301513671875,180.37530517578125,50.55624728153885,ripe
166.6492919921875,170.23907470703125,142.244140625,80.777099609375,86.65533447265625,183.53814697265625,48.88061868047484,ripe
178.2930908203125,172.48065185546875,158.45635986328125,68.29400634765625,53.09912109375,183.6087646484375,59.97482260475938,ripe
101.54388427734375,107.7138671875,110.4219970703125,58.1337890625,71.95855712890625,127.164306640625,64.47389399385813,ripe
143.86749267578125,108.45269775390625,134.08770751953125,124.8831787109375,91.6033935546875,149.20489501953125,50.38703240167594,ripe
164.28692626953125,169.65667724609375,159.31982421875,81.6676025390625,73.7420654296875,186.47357177734375,53.615306029356944,ripe
159.35418701171875,164.39892578125,154.50872802734375,84.79669189453125,73.99237060546875,179.57769775390625,56.752529583638086,ripe
144.62744140625,148.639404296875,139.0731201171875,64.57769775390625,95.22406005859375,175.646240234375,44.687369062306715,ripe
141.142578125,136.0491943359375,109.84173583984375,61.97357177734375,94.7369384765625,155.9210205078125,50.02276598978202,ripe
134.4345703125,146.4208984375,144.85211181640625,70.24822998046875,85.1026611328125,168.23321533203125,43.815863278040034,ripe
112.4119873046875,75.530517578125,106.46649169921875,123.9439697265625,118.460205078125,117.509033203125,48.96344238038522,ripe
164.88299560546875,170.84283447265625,160.1719970703125,85.63055419921875,76.5924072265625,188.5750732421875,45.45395925092541,ripe
125.173828125,127.88916015625,117.7021484375,68.52587890625,59.96405029296875,138.06787109375,80.61183224821107,ripe
125.6478271484375,132.74322509765625,136.8123779296875,71.1197509765625,74.66619873046875,155.56427001953125,47.82065427294355,ripe
113.42431640625,124.38031005859375,128.8577880859375,71.57623291015625,88.42938232421875,147.9971923828125,43.74870873395779,ripe
166.492919921875,169.3978271484375,161.54180908203125,89.4940185546875,60.57806396484375,182.6964111328125,48.04780200907807,ripe
116.29620361328125,86.94134521484375,95.25927734375,95.700927734375,92.5087890625,117.45050048828125,61.82168268275388,ripe
171.73687744140625,165.72882080078125,146.40814208984375,67.6739501953125,45.9534912109375,173.78887939453125,51.55971045615855,ripe
103.93316650390625,111.89453125,109.20831298828125,87.4375,88.4478759765625,130.6435546875,44.51840509447041,ripe
163.87744140625,164.6072998046875,130.56463623046875,71.3603515625,98.24945068359375,179.180419921875,51.13321052106476,ripe
157.5347900390625,138.42218017578125,101.376220703125,83.45458984375,96.5614013671875,157.75390625,48.90474572469527,ripe
145.63818359375,141.49163818359375,119.22100830078125,62.58148193359375,109.24365234375,170.2366943359375,48.6154573861395,ripe
134.8526611328125,138.14654541015625,124.8138427734375,71.52313232421875,77.7276611328125,152.2291259765625,73.08694266384367,ripe
165.94390869140625,169.1905517578125,130.178955078125,73.4906005859375,95.15997314453125,177.4683837890625,61.0096195389849,ripe
164.1160888671875,166.59149169921875,146.905029296875,81.6075439453125,80.905029296875,181.225341796875,49.77020260613845,ripe
178.351318359375,183.34954833984375,159.86834716796875,82.7735595703125,69.30712890625,192.530029296875,52.79962177022169,ripe
159.49365234375,141.013671875,95.83770751953125,54.1539306640625,117.23321533203125,171.09649658203125,58.10600342807124,ripe
95.90631103515625,91.15142822265625,74.9295654296875,42.1092529296875,81.916015625,110.876953125,75.67272868289609,ripe
125.9945068359375,128.1715087890625,120.38507080078125,69.08837890625,53.96453857421875,138.27813720703125,81.68254012902268,ripe
161.27276611328125,162.696044921875,143.3338623046875,78.12078857421875,81.8563232421875,177.49371337890625,51.07509481754143,ripe
130.99835205078125,133.065673828125,110.7247314453125,66.76641845703125,72.8087158203125,142.599853515625,76.16122699299011,ripe
105.52886962890625,82.457763671875,103.5963134765625,93.43072509765625,81.26312255859375,112.30206298828125,65.22163939613556,ripe
121.047607421875,114.75445556640625,91.96630859375,50.234130859375,89.785888671875,134.922607421875,71.88709542937744,ripe
136.59832763671875,136.647705078125,109.37603759765625,66.65679931640625,74.77264404296875,145.35369873046875,80.57290142628797,ripe
71.42803955078125,78.3992919921875,76.49853515625,75.4171142578125,116.24871826171875,96.32415771484375,55.968310226938534,ripe
212.65264892578125,214.49090576171875,204.18304443359375,87.2581787109375,35.1795654296875,223.07440185546875,34.34328253508955,ripe
165.67401123046875,169.61492919921875,159.19525146484375,87.7864990234375,65.646728515625,183.56573486328125,45.18265203879614,ripe
176.32635498046875,179.2635498046875,171.5125732421875,89.6639404296875,56.3458251953125,192.4951171875,48.77242190331648,ripe
110.030029296875,110.81622314453125,92.75250244140625,57.82659912109375,57.63909912109375,117.9202880859375,85.75966741646855,ripe
161.63421630859375,139.087646484375,95.25592041015625,46.06072998046875,131.4818115234375,175.785888671875,56.06062582953647,ripe
106.482421875,95.55511474609375,68.26519775390625,64.84576416015625,73.40692138671875,112.960205078125,59.91331144655719,ripe
164.62255859375,167.11700439453125,133.19256591796875,77.579833984375,94.21441650390625,180.042236328125,49.92070593197193,ripe
168.47833251953125,173.58026123046875,149.32769775390625,82.94287109375,75.51324462890625,182.89642333984375,52.672821339502704,ripe
211.7535400390625,207.92047119140625,191.914306640625,51.28076171875,26.853271484375,212.838134765625,36.572142325350356,ripe
114.2054443359375,106.9239501953125,86.330810546875,77.63238525390625,81.41143798828125,126.41265869140625,55.533195278288346,ripe
113.61956787109375,100.8045654296875,75.5361328125,79.91864013671875,70.925048828125,119.5203857421875,54.89401613930509,ripe
139.830810546875,133.3382568359375,113.9888916015625,54.71942138671875,48.2298583984375,141.37725830078125,73.5666973198482,ripe
122.06048583984375,112.46783447265625,81.4127197265625,67.034423828125,56.6953125,125.32305908203125,53.917925155058725,ripe
124.4267578125,125.2149658203125,103.43170166015625,63.0145263671875,68.31005859375,134.36376953125,80.24031443844234,ripe
167.11895751953125,169.1302490234375,131.5211181640625,75.509521484375,96.0908203125,180.8350830078125,50.655550940818344,ripe
174.5921630859375,177.2254638671875,152.0750732421875,83.0975341796875,74.18646240234375,188.83990478515625,48.3564806960505,ripe
92.54840087890625,101.07281494140625,99.44097900390625,50.42901611328125,73.9205322265625,117.757080078125,72.21726927696395,ripe
116.935791015625,119.56201171875,101.06292724609375,62.56304931640625,69.11566162109375,129.296142578125,81.31800587687239,ripe
168.93994140625,173.591552734375,157.81292724609375,89.095703125,62.54510498046875,184.1268310546875,42.6531696771179,ripe
164.02850341796875,168.3812255859375,160.44818115234375,89.01904296875,62.157958984375,182.50372314453125,40.2029732852318,ripe
168.46075439453125,172.863037109375,161.29486083984375,81.3165283203125,75.95635986328125,190.85955810546875,49.99926047493493,overripe
211.74176025390625,212.8753662109375,200.92388916015625,83.33294677734375,38.2880859375,222.30633544921875,31.916628254069693,overripe
117.2030029296875,116.9478759765625,117.51629638671875,72.98016357421875,36.261474609375,125.21002197265625,77.03810188049661,overripe
202.826904296875,201.97222900390625,200.95526123046875,92.189453125,16.8984375,208.1409912109375,35.855649135027015,overripe
96.62799072265625,99.520263671875,96.70074462890625,54.24786376953125,41.39581298828125,106.56304931640625,93.57311859675812,overripe
153.5291748046875,155.7940673828125,157.21484375,85.904541015625,35.1527099609375,164.91265869140625,55.25656454003036,overripe
167.83837890625,169.4176025390625,167.6063232421875,89.60736083984375,39.22509765625,177.774169921875,61.649288628557755,overripe
148.49957275390625,149.92779541015625,149.5882568359375,88.60205078125,44.23846435546875,159.64495849609375,52.09395516689585,overripe
147.3450927734375,147.78826904296875,146.61151123046875,86.23614501953125,47.01153564453125,158.70721435546875,52.912977616123364,overripe
108.066162109375,108.073486328125,105.7689208984375,59.7203369140625,33.60333251953125,113.6851806640625,93.39545738385608,overripe
177.55865478515625,178.96392822265625,177.11895751953125,89.65362548828125,35.8985595703125,187.27294921875,62.07253251743669,overripe
163.44451904296875,163.9771728515625,159.9493408203125,84.56903076171875,45.145751953125,172.78570556640625,64.81731187375229,overripe
148.30340576171875,149.74322509765625,148.88299560546875,78.7655029296875,35.7064208984375,157.27392578125,65.10049228481763,overripe
156.42529296875,156.948974609375,155.80316162109375,80.78314208984375,38.1502685546875,165.54644775390625,66.27645368718717,overripe
210.0267333984375,210.23028564453125,200.81793212890625,87.00042724609375,28.421630859375,216.36529541015625,39.74424751803051,overripe
150.60498046875,154.27825927734375,141.664794921875,78.849853515625,84.65283203125,171.321044921875,58.70125301289335,overripe
155.81854248046875,154.29400634765625,148.18719482421875,76.656982421875,49.1617431640625,164.33612060546875,59.91362071474078,overripe
106.984130859375,107.3026123046875,105.93609619140625,65.8519287109375,39.84674072265625,114.82891845703125,77.558165870815,overripe
143.17425537109375,142.0650634765625,139.6524658203125,76.15008544921875,38.20501708984375,149.40521240234375,61.10433553850731,overripe
156.7169189453125,157.52874755859375,159.72161865234375,91.23919677734375,34.43182373046875,167.720703125,51.829149964378416,overripe
212.03509521484375,210.656982421875,203.3621826171875,86.6302490234375,22.649169921875,216.31689453125,41.19923936807429,overripe
139.73321533203125,144.65191650390625,139.97674560546875,75.8076171875,56.9935302734375,154.6180419921875,79.06593781247997,overripe
170.408203125,170.02667236328125,164.5926513671875,82.56072998046875,47.88995361328125,178.79522705078125,69.54366562574982,overripe
157.4398193359375,157.8990478515625,156.5433349609375,81.44854736328125,39.15869140625,166.8345947265625,60.898764322883046,overripe
141.65576171875,135.80145263671875,112.3790283203125,58.7313232421875,82.09228515625,145.889404296875,67.58374984815305,overripe
137.143798828125,137.9462890625,139.0570068359375,83.03582763671875,38.0531005859375,146.69647216796875,65.3266126589351,overripe
132.58575439453125,133.118408203125,133.35699462890625,79.39959716796875,37.37701416015625,141.34722900390625,69.00981351546855,overripe
154.0826416015625,153.75762939453125,152.73699951171875,81.1458740234375,25.82745361328125,159.54595947265625,53.5000280251775,overripe
146.5506591796875,143.27691650390625,125.1629638671875,71.5745849609375,77.75146484375,152.968994140625,73.38381106361885,overripe
173.32501220703125,173.794677734375,169.72015380859375,87.40631103515625,43.75201416015625,183.70196533203125,63.11475298377564,overripe
166.636962890625,169.65142822265625,163.3746337890625,86.26629638671875,54.75762939453125,180.68695068359375,55.3004148413212,overripe
152.294189453125,151.90277099609375,146.0330810546875,81.3388671875,57.58447265625,161.86962890625,67.09407870264103,overripe
141.83038330078125,141.61578369140625,139.33831787109375,75.5096435546875,46.7796630859375,151.43939208984375,60.7132373968342,overripe
142.10882568359375,141.7276611328125,139.175048828125,77.71783447265625,46.96734619140625,150.98651123046875,62.65732352332208,overripe
211.00390625,210.3831787109375,203.6324462890625,87.48663330078125,21.77117919921875,215.5396728515625,40.21679259079085,overripe
147.73828125,148.17626953125,146.81756591796875,81.56024169921875,42.73419189453125,157.12945556640625,59.98378343837457,overripe
141.57806396484375,141.51556396484375,135.8216552734375,73.44573974609375,42.5546875,148.70635986328125,85.42007513576569,overripe
167.32012939453125,167.8314208984375,147.62689208984375,78.89727783203125,78.5179443359375,180.802978515625,64.51859962188935,overripe
94.92364501953125,95.50048828125,96.04974365234375,58.10980224609375,31.0556640625,101.87933349609375,83.17549647320592,overripe
163.234375,163.67095947265625,157.49322509765625,86.78045654296875,51.91717529296875,173.15850830078125,65.42249786400693,overripe
156.787841796875,157.72528076171875,158.55133056640625,88.4666748046875,34.10906982421875,166.97406005859375,52.10915518350038,overripe
121.890380859375,121.54632568359375,114.76434326171875,65.42193603515625,49.095458984375,128.85479736328125,89.33267066451461,overripe
162.27899169921875,164.9862060546875,156.099365234375,81.40277099609375,62.9276123046875,176.78955078125,65.65483931530564,overripe
139.46435546875,139.84185791015625,133.78302001953125,77.28350830078125,54.00347900390625,148.26934814453125,78.39443355273976,overripe
173.83978271484375,174.50140380859375,169.50384521484375,85.799072265625,44.22283935546875,183.9786376953125,63.83766787935594,overripe
155.50384521484375,155.94683837890625,156.17047119140625,89.426513671875,30.78875732421875,163.83197021484375,50.53635000571808,overripe
134.40380859375,132.32269287109375,126.65203857421875,68.424560546875,52.97064208984375,142.321044921875,63.62965839577207,overripe
149.21417236328125,150.869384765625,147.69036865234375,82.07293701171875,45.87017822265625,159.89080810546875,61.33270432639483,overripe
154.9146728515625,157.438720703125,148.6068115234375,81.55859375,64.4027099609375,169.15277099609375,62.66152781816457,overripe
125.60638427734375,125.58953857421875,126.2572021484375,78.76702880859375,29.8924560546875,132.21734619140625,69.06131642949492,overripe
164.15057373046875,165.00323486328125,160.0582275390625,85.690673828125,48.2718505859375,174.56866455078125,63.179775968531914,overripe
158.26739501953125,159.71392822265625,159.6495361328125,88.640380859375,33.9417724609375,167.95928955078125,49.9391044536131,overripe
166.20135498046875,168.31744384765625,162.1787109375,86.08721923828125,56.26971435546875,180.58807373046875,59.60773789404939,overripe
170.19482421875,170.956787109375,166.266357421875,88.38916015625,46.97064208984375,180.3455810546875,61.31259156994857,overripe
169.64739990234375,169.82989501953125,166.61053466796875,88.82159423828125,38.74163818359375,177.90557861328125,66.38418887088213,overripe
212.12750244140625,213.19293212890625,207.61004638671875,90.51068115234375,27.6787109375,220.81170654296875,39.89868929972043,overripe
141.05084228515625,141.95806884765625,134.116943359375,73.8634033203125,58.347412109375,152.55657958984375,80.08999626132825,overripe
150.18316650390625,151.14508056640625,152.3055419921875,88.1611328125,36.6368408203125,160.59844970703125,53.446111758262205,overripe
163.40203857421875,164.106201171875,159.93731689453125,86.91845703125,47.9420166015625,174.00030517578125,62.690049884946795,overripe
109.4844970703125,107.514892578125,101.56719970703125,58.381591796875,49.5234375,115.85577392578125,78.47359413246934,overripe
147.24322509765625,147.07958984375,146.385986328125,79.1358642578125,28.14990234375,153.02996826171875,54.79249777142025,overripe
145.15191650390625,148.6746826171875,141.7098388671875,78.2327880859375,60.06878662109375,159.976806640625,75.315125923423,overripe
146.74688720703125,148.9039306640625,151.4173583984375,90.32684326171875,34.5994873046875,157.40478515625,54.20190878566518,overripe
209.63720703125,209.059326171875,201.13958740234375,85.3199462890625,24.2093505859375,214.39947509765625,42.61858432122376,overripe
138.45703125,139.9189453125,138.976318359375,78.63446044921875,39.76422119140625,147.44482421875,64.40103958974161,overripe
158.4443359375,158.86602783203125,160.1712646484375,91.66143798828125,27.3902587890625,166.52801513671875,49.696525352329054,overripe
137.8978271484375,141.00067138671875,135.13543701171875,75.8026123046875,59.25238037109375,151.09747314453125,75.82382042463215,overripe
181.4736328125,181.42974853515625,177.439697265625,88.594482421875,37.8699951171875,190.322998046875,64.2352045438329,overripe
166.64849853515625,172.369873046875,169.23388671875,87.560791015625,55.2435302734375,184.43377685546875,58.50900865282191,overripe
158.19158935546875,157.7373046875,157.6904296875,86.4381103515625,19.1661376953125,162.28790283203125,54.663504328998535,overripe
143.3392333984375,141.85498046875,124.5511474609375,73.89593505859375,77.8856201171875,152.83599853515625,67.76787474406345,overripe
169.1407470703125,169.75225830078125,165.1640625,87.1790771484375,45.255615234375,179.570068359375,61.25180714772785,overripe
132.86932373046875,125.7098388671875,107.499267578125,56.6353759765625,86.202392578125,138.82525634765625,62.30062656660902,overripe
117.97076416015625,114.1240234375,105.545654296875,57.861328125,62.56884765625,123.91583251953125,68.4327526239803,overripe
161.02301025390625,164.3082275390625,150.17498779296875,78.6649169921875,82.5184326171875,181.40380859375,52.06678626241655,overripe
135.275146484375,135.771728515625,127.44757080078125,70.6461181640625,56.31170654296875,145.9232177734375,82.6387179102671,overripe
151.2822265625,152.965576171875,153.3270263671875,84.21856689453125,33.40118408203125,160.65264892578125,60.966689293136916,overripe
156.54150390625,157.05889892578125,155.9024658203125,80.7681884765625,37.98419189453125,165.65582275390625,66.19667603215014,overripe
130.2032470703125,128.38690185546875,121.9515380859375,69.81549072265625,54.0772705078125,137.71307373046875,70.00846155416004,overripe
161.4705810546875,159.6942138671875,122.1611328125,63.71942138671875,106.6165771484375,174.51141357421875,56.93704807725831,overripe
118.6602783203125,118.84906005859375,113.263916015625,66.156982421875,48.72894287109375,126.1700439453125,87.81586081820204,overripe
140.21087646484375,138.46173095703125,135.39697265625,73.34033203125,37.77886962890625,145.48919677734375,61.28010121435439,overripe
132.70770263671875,133.9510498046875,126.3616943359375,69.56536865234375,52.578125,143.19342041015625,85.20329533763793,overripe
135.14630126953125,134.98638916015625,127.5284423828125,73.9595947265625,55.8876953125,143.29559326171875,80.74831747855161,overripe
135.420166015625,134.12353515625,127.1890869140625,66.43072509765625,48.83367919921875,141.4490966796875,89.2785664217578,overripe
138.52642822265625,139.86968994140625,139.143310546875,79.20233154296875,39.7510986328125,147.58428955078125,64.40998759141502,overripe
153.144775390625,154.5556640625,154.24127197265625,80.71356201171875,36.7763671875,163.42626953125,59.87604050994451,overripe
163.5655517578125,164.06549072265625,160.0390625,86.85797119140625,47.8289794921875,174.081298828125,62.70677610870915,overripe
144.672607421875,144.225341796875,142.4404296875,80.63409423828125,43.0421142578125,153.88616943359375,58.16348505814492,overripe
157.1138916015625,154.9293212890625,138.5867919921875,76.31207275390625,69.44183349609375,164.28387451171875,70.79609339555122,overripe
154.27252197265625,154.55181884765625,152.91949462890625,82.06988525390625,39.999267578125,163.48468017578125,58.75546133224224,overripe
163.993896484375,164.018310546875,159.04278564453125,86.600341796875,47.3516845703125,174.1546630859375,61.811680841286105,overripe
155.8275146484375,154.3101806640625,148.20556640625,76.7108154296875,49.12249755859375,164.349365234375,59.90406020811001,overripe
127.376220703125,128.48333740234375,127.34100341796875,74.0233154296875,41.794921875,135.6409912109375,71.31831743504736,overripe
135.63232421875,140.70562744140625,136.982177734375,75.0501708984375,54.99267578125,150.36639404296875,81.55019047243066,overripe
165.5635986328125,169.79840087890625,162.6197509765625,85.1651611328125,60.00946044921875,182.52154541015625,58.2141046657767,overripe
116.4234619140625,116.04901123046875,112.92449951171875,65.02685546875,43.2916259765625,123.24432373046875,79.49604264342467,overripe
209.3900146484375,208.50579833984375,201.20062255859375,87.0716552734375,23.8751220703125,214.13519287109375,42.566043905311275,overripe
155.884765625,157.84075927734375,143.00469970703125,74.56719970703125,74.93359375,169.47430419921875,66.14595460089633,overripe
138.904052734375,137.02606201171875,134.0556640625,78.291015625,39.1650390625,144.90692138671875,59.16128912108976,overripe
141.30804443359375,144.73101806640625,137.79998779296875,76.142578125,59.5216064453125,155.7286376953125,77.76885805932608,overripe
134.8028564453125,127.0096435546875,103.95892333984375,60.6383056640625,81.2552490234375,138.1884765625,69.71340279938501,overripe
176.48870849609375,181.98870849609375,178.69744873046875,87.7880859375,50.64801025390625,193.840087890625,58.87215525295735,overripe
141.9681396484375,141.9344482421875,138.17645263671875,76.00531005859375,49.242919921875,151.0135498046875,60.97681939288305,overripe
200.28814697265625,200.41619873046875,198.9200439453125,86.3028564453125,16.92352294921875,205.825927734375,38.24823020493261,overripe
165.792236328125,167.01519775390625,151.3724365234375,81.54840087890625,72.55267333984375,180.84991455078125,53.999025747125884,overripe
214.0723876953125,214.3212890625,206.06756591796875,89.549072265625,26.24517822265625,220.36572265625,38.00225443162167,overripe
148.43572998046875,146.9443359375,137.533447265625,74.47918701171875,58.02410888671875,156.04669189453125,71.32661261099807,overripe
141.37860107421875,143.05853271484375,143.35504150390625,84.069091796875,37.07708740234375,150.7618408203125,60.31964548184264,overripe
129.43804931640625,127.683349609375,120.654052734375,68.595458984375,55.82623291015625,137.05462646484375,69.60699871272581,overripe
160.748779296875,160.83709716796875,140.99871826171875,74.33319091796875,79.16973876953125,173.6585693359375,64.48866437856624,overripe
96.33868408203125,97.7572021484375,93.7139892578125,52.892333984375,39.67596435546875,104.501220703125,93.84507804486013,overripe
143.9193115234375,146.1380615234375,139.0328369140625,78.6788330078125,59.02252197265625,156.39178466796875,75.09280059976238,overripe
133.88812255859375,134.57269287109375,133.32806396484375,80.97772216796875,44.48028564453125,143.51812744140625,64.250175676188,overripe
155.52880859375,158.1553955078125,160.79779052734375,89.736572265625,30.49267578125,165.99365234375,56.341286645234604,overripe
172.86614990234375,173.37322998046875,167.09161376953125,86.4241943359375,46.9512939453125,182.5750732421875,65.7505938985995,overripe
156.43963623046875,156.68560791015625,154.84185791015625,79.669921875,38.64117431640625,165.1663818359375,66.26061805163347,overripe
165.78497314453125,166.71063232421875,162.44464111328125,87.05181884765625,44.67034912109375,176.04083251953125,60.424627175217864,overripe
123.1607666015625,116.5101318359375,106.6854248046875,64.2879638671875,62.46856689453125,127.4979248046875,61.286840745666964,overripe
103.65789794921875,104.30816650390625,102.630859375,60.43731689453125,39.00897216796875,110.54296875,80.47622723843841,overripe
145.9034423828125,146.7322998046875,143.44879150390625,79.30902099609375,42.5721435546875,154.293701171875,77.82630782711807,overripe
212.29974365234375,211.1519775390625,205.58233642578125,90.3226318359375,18.270263671875,215.6669921875,43.42869185555544,overripe
166.69952392578125,172.35638427734375,169.11505126953125,87.76434326171875,55.07049560546875,184.34722900390625,58.49814886904879,overripe
175.90521240234375,178.246826171875,172.09442138671875,88.9644775390625,50.0352783203125,189.470458984375,55.54928479659805,overripe
160.6014404296875,159.17633056640625,157.2364501953125,60.77691650390625,19.0384521484375,162.9989013671875,58.37665788394543,overripe
170.06890869140625,175.7447509765625,171.64080810546875,87.62115478515625,51.33660888671875,186.55914306640625,56.83622166267255,overripe
134.1214599609375,134.9749755859375,133.00799560546875,77.22088623046875,44.33001708984375,142.9466552734375,65.44064032073202,overripe
211.6824951171875,211.384033203125,202.391357421875,86.63079833984375,28.1561279296875,218.03155517578125,40.01097015344221,overripe
115.38677978515625,115.7430419921875,112.44403076171875,65.74505615234375,43.424560546875,122.96246337890625,76.96413206664727,overripe
163.85455322265625,163.54986572265625,158.53656005859375,85.7147216796875,47.88958740234375,173.9151611328125,62.19306042842241,overripe
173.27294921875,173.14959716796875,168.95257568359375,89.1739501953125,38.76397705078125,181.59844970703125,63.63052681910106,overripe
102.4886474609375,102.355712890625,101.78857421875,63.846435546875,37.67626953125,109.78955078125,81.38464481525925,overripe
114.13665771484375,111.58734130859375,103.4405517578125,61.1163330078125,60.6041259765625,120.07904052734375,68.0836065775969,overripe
199.944580078125,200.0555419921875,198.464111328125,85.92132568359375,16.97705078125,205.4388427734375,38.411862377886564,overripe
130.91497802734375,131.66278076171875,122.2406005859375,69.3240966796875,56.40570068359375,141.971923828125,81.8022379250124,overripe
113.36578369140625,112.35211181640625,110.90142822265625,63.84454345703125,42.68115234375,120.446533203125,77.92634642492027,overripe
132.3131103515625,131.25897216796875,126.58721923828125,71.277587890625,51.3648681640625,140.02142333984375,69.26712965028385,overripe
139.92340087890625,139.18157958984375,131.95892333984375,70.33642578125,46.874267578125,146.5517578125,88.21812671102835,overripe
108.59967041015625,110.10845947265625,111.54693603515625,68.07135009765625,34.52227783203125,116.93365478515625,79.07426569820791,overripe
